"PVWatts: Hourly PV Performance Data"
"Requested Location:","sioux falls"
"Location:","Lat, Lon: 43.49, -96.74"
"Lat (deg N):","43.49"
"Long (deg W):","96.74"
"Elev (m):","447.35998535156"
"DC System Size (kW):","500"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.104"
"Capacity Factor (%)","15.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","19","20","0","0","18","1","0","18","0","0"
"8","19","21","0","0","17","2","0","17","0","0"
"8","19","22","0","0","16","3","0","16","0","0"
"8","19","23","0","0","15","4","0","15","0","0"
"8","20","0","0","0","14","3","0","14","0","0"
"8","20","1","0","0","13","3","0","13","0","0"
"8","20","2","0","0","13","3","0","13","0","0"
"8","20","3","0","0","13","3","0","13","0","0"
"8","20","4","0","0","13","3","0","13","0","0"
"8","20","5","0","0","13","3","0","13","0","0"
"8","20","6","0","27","13","3","25.595","11.856","11674.699","8908.731"
"8","20","7","0","78","15","4","74.123","15.154","33316.797","30125.396"
"8","20","8","0","120","17","4","114.568","18.189","50793.91","47233.527"
"8","20","9","415","252","19","5","569.616","29.034","238694.359","229732.125"
"8","20","10","271","354","20","5","610.084","31.564","253784.469","244274.531"
"8","20","11","401","351","21","5","759.599","35.522","310128.094","298423.438"
"8","20","12","919","103","21","5","1021.678","40.786","406314.094","390317.344"
"8","20","13","906","104","22","5","981.957","41.442","389123.781","373944.594"
"8","20","14","454","290","21","5","709.365","35.149","289839","278951.844"
"8","20","15","462","233","21","5","584.087","32.295","240810.719","231772.703"
"8","20","16","280","203","20","4","357.444","27.593","148910.156","142856.625"
"8","20","17","622","72","19","3","273.229","24.884","103660.672","98845.891"
"8","20","18","392","41","17","2","71.536","18.002","22805.49","19825.068"
"8","20","19","0","0","15","1","0","15","0","0"
"8","20","20","0","0","15","1","0","15","0","0"
"8","20","21","0","0","14","1","0","14","0","0"
"8","20","22","0","0","13","1","0","13","0","0"
"8","20","23","0","0","13","1","0","13","0","0"
"8","21","0","0","0","12","1","0","12","0","0"
"8","21","1","0","0","11","1","0","11","0","0"
"8","21","2","0","0","11","1","0","11","0","0"
"8","21","3","0","0","10","1","0","10","0","0"
"8","21","4","0","0","10","0","0","10","0","0"
"8","21","5","0","0","11","0","0","11","0","0"
"8","21","6","463","36","13","1","72.834","12.908","22267.631","19297.783"
"8","21","7","704","59","16","1","286.733","23.357","108417.453","103479.609"
"8","21","8","819","72","19","1","518.832","34.468","205109.703","197305.688"
"8","21","9","882","81","22","2","726.991","40.938","286152.125","275410.25"
"8","21","10","917","87","23","2","890.702","46.554","343175.906","330074.156"
"8","21","11","933","92","24","2","994.108","50.472","375814.281","361253.031"
"8","21","12","934","95","25","2","1026.83","52.486","384104.625","369160"
"8","21","13","925","94","26","2","988.06","52.597","369287.844","355024.75"
"8","21","14","907","88","26","1","882","54.207","326211.25","313836.844"
"8","21","15","874","79","26","1","717.45","49.347","270285.594","260157.328"
"8","21","16","808","70","25","1","507.725","41.836","193299.375","185882.703"
"8","21","17","691","57","24","1","278.568","33.182","100245.297","95517.82"
"8","21","18","443","35","21","1","68.7","22.469","20168.012","17239.238"
"8","21","19","0","0","20","1","0","20","0","0"
"8","21","20","0","0","19","2","0","19","0","0"
"8","21","21","0","0","19","3","0","19","0","0"
"8","21","22","0","0","18","4","0","18","0","0"
"8","21","23","0","0","17","3","0","17","0","0"
"8","22","0","0","0","16","3","0","16","0","0"
"8","22","1","0","0","16","3","0","16","0","0"
"8","22","2","0","0","16","4","0","16","0","0"
"8","22","3","0","0","18","5","0","18","0","0"
"8","22","4","0","0","19","5","0","19","0","0"
"8","22","5","0","0","19","4","0","19","0","0"
"8","22","6","339","42","19","4","67.724","19.027","22278.43","19308.369"
"8","22","7","614","69","21","4","267.202","25.579","100877.563","96133.992"
"8","22","8","752","84","24","5","495.155","32.898","197517.578","189963.75"
"8","22","9","830","92","27","5","700.684","40.261","276792.844","266415.219"
"8","22","10","876","97","29","6","865.449","44.083","337759.281","324892.094"
"8","22","11","897","100","30","6","967.686","47.072","372463.281","358055.5"
"8","22","12","905","99","31","7","1001.66","47.224","385328.313","370326.688"
"8","22","13","895","98","32","7","962.571","47.653","369360.969","355094.563"
"8","22","14","874","95","32","7","859.575","45.976","332164.594","319537.375"
"8","22","15","824","92","31","7","693.645","42.208","271241.094","261076.422"
"8","22","16","749","83","30","6","489.355","38.548","189627.656","182329.297"
"8","22","17","614","68","29","6","263.167","33.308","95376.727","90772.227"
"8","22","18","353","39","27","6","64.046","27.471","19812.852","16890.992"
"8","22","19","0","0","25","5","0","25","0","0"
"8","22","20","0","0","24","5","0","24","0","0"
"8","22","21","0","0","23","5","0","23","0","0"
"8","22","22","0","0","22","5","0","22","0","0"
"8","22","23","0","0","21","4","0","21","0","0"
"8","23","0","0","0","21","4","0","21","0","0"
"8","23","1","0","0","20","4","0","20","0","0"
"8","23","2","0","0","20","4","0","20","0","0"
"8","23","3","0","0","20","4","0","20","0","0"
"8","23","4","0","0","19","4","0","19","0","0"
"8","23","5","0","0","19","4","0","19","0","0"
"8","23","6","138","48","19","4","55.675","18.76","21533.502","18578.053"
"8","23","7","276","115","21","4","201.59","24.124","80787.734","76541.18"
"8","23","8","177","211","23","5","306.478","28.111","127970.906","122509.531"
"8","23","9","190","293","25","5","436.988","32.849","180176.313","173177.891"
"8","23","10","4","166","27","5","163.022","29.774","68459.336","64502.914"
"8","23","11","0","82","28","6","78.123","28.61","32992.066","29807.305"
"8","23","12","0","123","28","6","117.765","29.198","49593.754","46059.438"
"8","23","13","0","135","27","6","129.381","28.433","54685.145","51039.516"
"8","23","14","5","177","25","5","174.683","27.46","74171.523","70082.078"
"8","23","15","35","252","25","4","276.168","30.041","115709.266","110579.508"
"8","23","16","267","199","25","4","344.881","31.721","140788.109","134968.141"
"8","23","17","0","90","25","3","85.628","26.466","36532.465","33274.879"
"8","23","18","147","50","24","1","56.858","24.177","21473.184","18518.914"
"8","23","19","0","0","22","1","0","22","0","0"
"8","23","20","0","0","22","1","0","22","0","0"
"8","23","21","0","0","22","1","0","22","0","0"
"8","23","22","0","0","21","1","0","21","0","0"
"8","23","23","0","0","20","1","0","20","0","0"
"8","24","0","0","0","19","2","0","19","0","0"
"8","24","1","0","0","18","3","0","18","0","0"
"8","24","2","0","0","17","3","0","17","0","0"
"8","24","3","0","0","16","3","0","16","0","0"
"8","24","4","0","0","15","2","0","15","0","0"
"8","24","5","0","0","14","2","0","14","0","0"
"8","24","6","391","38","16","3","67.42","15.943","21412.018","18458.947"
"8","24","7","307","110","18","2","206.274","21.984","82918.813","78620.953"
"8","24","8","182","212","21","2","310.22","28.258","129406.68","123905.742"
"8","24","9","183","291","25","3","430.006","34.468","175905.797","169040.719"
"8","24","10","95","350","26","4","436.951","34.995","178815.656","171859.875"
"8","24","11","259","385","26","4","660.737","39.719","264175.906","254278.953"
"8","24","12","354","382","26","5","759.931","40.648","302437.938","291046.75"
"8","24","13","208","400","25","4","617.34","38.444","248415.875","239102.734"
"8","24","14","84","344","25","4","420.742","34.02","173012.984","166237.469"
"8","24","15","85","280","24","3","340.979","31.663","141599.594","135756.5"
"8","24","16","94","204","23","2","250.394","29.126","104510.93","99674.266"
"8","24","17","0","94","22","1","89.482","24.017","38619.223","35318.277"
"8","24","18","0","27","20","0","25.603","18.741","11322.744","8563.407"
"8","24","19","0","0","19","0","0","19","0","0"
"8","24","20","0","0","18","0","0","18","0","0"
"8","24","21","0","0","17","1","0","17","0","0"
"8","24","22","0","0","17","1","0","17","0","0"
"8","24","23","0","0","16","1","0","16","0","0"
"8","25","0","0","0","16","1","0","16","0","0"
"8","25","1","0","0","15","2","0","15","0","0"
"8","25","2","0","0","15","2","0","15","0","0"
"8","25","3","0","0","14","2","0","14","0","0"
"8","25","4","0","0","14","2","0","14","0","0"
"8","25","5","0","0","14","2","0","14","0","0"
"8","25","6","0","41","15","3","38.504","14.213","17379.801","14505.064"
"8","25","7","45","118","17","3","128.066","18.544","55648.719","51981.809"
"8","25","8","108","207","20","3","265.897","25.132","113055.656","107996.195"
"8","25","9","360","258","21","4","529.527","31.636","219176.25","210897.328"
"8","25","10","359","322","22","4","652.533","35.763","265840.656","255880.969"
"8","25","11","503","307","23","4","819.199","40.476","326247.406","313871.469"
"8","25","12","858","129","24","4","984.745","45.187","382863.594","367976.688"
"8","25","13","857","123","25","4","949.512","45.748","367986.625","353782.625"
"8","25","14","838","115","25","4","850.524","43.65","332621.688","319974.969"
"8","25","15","807","101","24","4","688.797","39.125","273489.719","263239.063"
"8","25","16","741","86","23","3","482.407","34.596","190336.047","183014.938"
"8","25","17","616","66","22","2","256.252","28.732","94233.734","89657.852"
"8","25","18","349","35","19","1","56.41","19.906","17834.385","14950.877"
"8","25","19","0","0","17","1","0","17","0","0"
"8","25","20","0","0","16","1","0","16","0","0"
"8","25","21","0","0","15","1","0","15","0","0"
"8","25","22","0","0","14","1","0","14","0","0"
"8","25","23","0","0","14","1","0","14","0","0"
"8","26","0","0","0","13","1","0","13","0","0"
"8","26","1","0","0","13","1","0","13","0","0"
"8","26","2","0","0","12","1","0","12","0","0"
"8","26","3","0","0","12","0","0","12","0","0"
"8","26","4","0","0","12","0","0","12","0","0"
"8","26","5","0","0","12","0","0","12","0","0"
"8","26","6","214","44","14","1","57.517","13.417","21273.15","18322.797"
"8","26","7","443","89","17","2","230.013","21.583","90296.359","85818.297"
"8","26","8","471","156","20","1","415.741","32.097","167972.5","161351.531"
"8","26","9","336","263","21","1","517.523","36.949","208731.766","200806.859"
"8","26","10","463","278","22","2","704.16","40.362","280274.25","269761.875"
"8","26","11","399","343","23","2","748.628","42.99","294351.063","283284.75"
"8","26","12","400","355","24","1","775.548","48.535","296299.406","285155.281"
"8","26","13","232","392","25","1","631.408","45.584","244969.109","235781.188"
"8","26","14","192","352","24","1","530.471","41.162","210403.797","202422.766"
"8","26","15","226","280","24","1","447.352","38.317","179360.656","172387.813"
"8","26","16","101","200","23","2","249.778","29.454","103988.016","99164.813"
"8","26","17","111","121","22","2","151.922","25.191","62636.629","58813.313"
"8","26","18","34","39","20","2","38.58","19.737","16325.08","13470.635"
"8","26","19","0","0","18","2","0","18","0","0"
"8","26","20","0","0","18","2","0","18","0","0"
"8","26","21","0","0","17","2","0","17","0","0"
"8","26","22","0","0","16","2","0","16","0","0"
"8","26","23","0","0","16","1","0","16","0","0"
"8","27","0","0","0","16","1","0","16","0","0"
"8","27","1","0","0","15","1","0","15","0","0"
"8","27","2","0","0","15","1","0","15","0","0"
"8","27","3","0","0","15","1","0","15","0","0"
"8","27","4","0","0","15","0","0","15","0","0"
"8","27","5","0","0","15","0","0","15","0","0"
"8","27","6","223","44","16","1","58.03","15.493","21150.307","18202.357"
"8","27","7","504","88","18","1","249.448","24.108","96220.664","91594.977"
"8","27","8","8","159","20","1","157.182","24.147","67713.305","63774.082"
"8","27","9","6","186","22","1","183.731","26.564","78329.508","74141.711"
"8","27","10","10","220","24","1","221.766","29.921","93058.328","88511.773"
"8","27","11","125","395","25","1","534.247","40.522","212747.156","204687.125"
"8","27","12","333","383","26","2","740.107","45.198","287746.5","276941.938"
"8","27","13","865","117","27","2","947.951","51.807","355774.406","342118.688"
"8","27","14","846","110","28","2","843.559","50.822","317656.281","305640.531"
"8","27","15","803","101","28","2","682.154","46.6","260551.109","250790.078"
"8","27","16","721","90","27","1","472.402","42.619","178885.063","171927.109"
"8","27","17","570","71","26","0","243.844","37.538","86053.82","81679.883"
"8","27","18","272","36","23","0","49.513","25.256","16284.88","13431.206"
"8","27","19","0","0","22","1","0","22","0","0"
"8","27","20","0","0","22","2","0","22","0","0"
"8","27","21","0","0","21","3","0","21","0","0"
"8","27","22","0","0","20","3","0","20","0","0"
"8","27","23","0","0","20","3","0","20","0","0"
"8","28","0","0","0","20","3","0","20","0","0"
"8","28","1","0","0","19","3","0","19","0","0"
"8","28","2","0","0","18","3","0","18","0","0"
"8","28","3","0","0","18","2","0","18","0","0"
"8","28","4","0","0","18","2","0","18","0","0"
"8","28","5","0","0","18","2","0","18","0","0"
"8","28","6","331","35","19","3","58.392","18.786","18725.385","15824.643"
"8","28","7","600","66","22","3","256.789","26.762","95975.063","91355.547"
"8","28","8","732","84","26","4","481.267","35.592","189259.531","181972.984"
"8","28","9","368","252","29","4","528.854","40.037","209925.172","201960.234"
"8","28","10","844","104","30","4","841.307","47.584","322358.625","310146.406"
"8","28","11","864","109","31","4","940.976","51.166","354383.188","340789.188"
"8","28","12","856","117","32","4","966.725","52.844","360901.719","347017.125"
"8","28","13","845","117","33","4","927.684","53.084","345769.438","332554.594"
"8","28","14","816","114","32","5","825.783","48.378","315019.531","303113.25"
"8","28","15","786","98","31","5","665.018","44.148","257203","247566.625"
"8","28","16","379","167","30","5","371.362","37.241","146388.313","140407.828"
"8","28","17","565","67","29","4","236.529","33.646","84726.797","80385.156"
"8","28","18","279","32","27","3","45.842","27.294","14635.06","11812.955"
"8","28","19","0","0","25","3","0","25","0","0"
"8","28","20","0","0","24","3","0","24","0","0"
"8","28","21","0","0","24","3","0","24","0","0"
"8","28","22","0","0","23","2","0","23","0","0"
"8","28","23","0","0","23","2","0","23","0","0"
"8","29","0","0","0","22","2","0","22","0","0"
"8","29","1","0","0","22","2","0","22","0","0"
"8","29","2","0","0","21","1","0","21","0","0"
"8","29","3","0","0","20","1","0","20","0","0"
"8","29","4","0","0","20","1","0","20","0","0"
"8","29","5","0","0","20","1","0","20","0","0"
"8","29","6","239","37","21","2","52.388","20.617","17937.291","15051.797"
"8","29","7","442","86","23","2","225.779","27.533","85958.266","81586.664"
"8","29","8","444","158","25","2","402.865","34.759","160727.531","154325.422"
"8","29","9","339","257","26","2","513.344","39.13","204755.516","196963.266"
"8","29","10","354","317","27","2","642.849","43.701","251588.547","242159.359"
"8","29","11","533","291","27","2","829.495","48.67","316612.313","304639.938"
"8","29","12","457","326","28","3","809.384","47.231","311349.25","299594.406"
"8","29","13","331","363","28","3","703.552","44.831","274005.75","263735.313"
"8","29","14","494","259","28","2","704.837","46.76","271354.563","261185.547"
"8","29","15","265","266","28","2","465.76","40.81","184252.234","177125.297"
"8","29","16","216","191","27","1","302.942","36.719","120675.609","115412.883"
"8","29","17","175","110","26","0","158.828","33.108","61640.52","57839.719"
"8","29","18","69","34","24","0","35.26","24.664","14009.538","11199.349"
"8","29","19","0","0","23","0","0","23","0","0"
"8","29","20","0","0","22","0","0","22","0","0"
"8","29","21","0","0","22","1","0","22","0","0"
"8","29","22","0","0","21","1","0","21","0","0"
"8","29","23","0","0","21","1","0","21","0","0"
"8","30","0","0","0","20","1","0","20","0","0"
"8","30","1","0","0","20","0","0","20","0","0"
"8","30","2","0","0","20","0","0","20","0","0"
"8","30","3","0","0","20","0","0","20","0","0"
